sample_id,label,index,market_group,episode_id,split,event_onset,origin_date,lead,matched_positive_id,match_distance,level,mean5,mean20,slope5,slope20,std20,max20,target_x_h1,target_x_h2,target_x_h3,target_x_h4,target_x_h5,target_x_h6,target_x_h7,target_x_h8,target_x_h9,target_x_h10
N_P_GE110_^STI_data_L1_3,0,^STI_data,singapore,GE110,train,2007-07-26,2010-10-25,1,P_GE110_^STI_data_L1,0.6787483830401636,-5.350805963269111,-5.300945130365287,-5.238028311840782,0.018466735937941806,0.0021850685577111707,0.3272716471963258,-4.60666244882007,-5.361270821428542,-4.443751724385856,-5.81914586388861,-5.221792408231444,-4.592958812025385,-5.560640970990282,-5.263522878439356,-5.400316681114318,-4.506675561905644,-5.410436339804809
N_P_GE116_^STI_data_L1_1,0,^STI_data,singapore,GE116,train,2008-01-04,2002-03-20,1,P_GE116_^STI_data_L1,0.37452143306546426,-5.0891069744064,-5.1122967702744955,-4.825810997291669,0.05502244649289325,-0.03326439054155947,0.4223717948252428,-4.084097077491017,-4.946157539664782,-5.570499825083975,-5.465149922144037,-5.46597990580939,-5.111535204762513,-5.172511081065829,-4.919683276264969,-5.496655931886823,-5.044421482741977,-5.351657374490545
N_P_GE116_^STI_data_L1_2,0,^STI_data,singapore,GE116,train,2008-01-04,2002-03-21,1,P_GE116_^STI_data_L1,0.4329396580266113,-4.946157539664782,-5.097428065652375,-4.823873872470706,0.11578900486457057,-0.03749555905263387,0.4216920582080999,-4.084097077491017,-5.570499825083975,-5.465149922144037,-5.46597990580939,-5.111535204762513,-5.172511081065829,-4.919683276264969,-5.496655931886823,-5.044421482741977,-5.351657374490545,-5.849707386678028
N_P_GE116_^STI_data_L1_3,0,^STI_data,singapore,GE116,train,2008-01-04,2010-02-18,1,P_GE116_^STI_data_L1,0.6102927807430117,-4.88378531281111,-5.1207917713042255,-4.749361260719704,0.11045144835085731,-0.02595809590341431,0.41863235817180067,-4.036671844593052,-4.6395634903770295,-5.513647034165714,-4.628225058396672,-4.899084576556704,-4.996421555873617,-5.538038488416328,-4.996610331486809,-5.655630179835292,-5.501989578457414,-4.999572902451931
N_P_GE123_^STI_data_L1_1,0,^STI_data,singapore,GE123,train,2008-08-29,2003-08-01,1,P_GE123_^STI_data_L1,0.5096690379392437,-5.267927776301499,-5.108348439385148,-4.861102787204791,0.008517505244377893,-0.028711396513693664,0.33121674725686573,-4.223807135452273,-5.098665002602266,-4.187270519371723,-4.647342407058911,-4.591032992649661,-5.265273957371153,-4.765167227412919,-5.285139249920684,-4.784977011749637,-4.901256436822483,-5.164573309618947
N_P_GE123_^STI_data_L1_2,0,^STI_data,singapore,GE123,train,2008-08-29,2003-08-04,1,P_GE123_^STI_data_L1,0.5280625876770182,-5.098665002602266,-5.107129116890899,-4.892461763835956,0.01153023989444653,-0.025953290070693576,0.3219474118221125,-4.223807135452273,-4.187270519371723,-4.647342407058911,-4.591032992649661,-5.265273957371153,-4.765167227412919,-5.285139249920684,-4.784977011749637,-4.901256436822483,-5.164573309618947,-4.922935262713541
N_P_GE123_^STI_data_L1_3,0,^STI_data,singapore,GE123,train,2008-08-29,2002-11-15,1,P_GE123_^STI_data_L1,0.6409872459562437,-4.996509228097955,-5.107873709015494,-4.844811645436972,0.06741746523179812,-0.028254600895591744,0.318781083472034,-4.387980253193897,-4.664404359202996,-4.986335894368985,-5.445535922069496,-5.542487496194442,-4.901950061413257,-4.922287893462551,-4.796629052322644,-5.170680954791326,-5.06415669046404,-4.884527728429431
N_P_GE132_^STI_data_L1_1,0,^STI_data,singapore,GE132,train,2009-07-09,1999-06-10,1,P_GE132_^STI_data_L1,0.6723324659145982,-4.615374611674699,-4.606388304844568,-4.713007053640177,-0.02879259384475413,-0.012503822131485523,0.27785446018151017,-4.294741006586768,-4.536517260928279,-4.840602482085129,-4.677772027184962,-4.952086926113917,-4.632620660666039,-5.3093486845720665,-4.372523905114746,-5.373517380137265,-4.040357429640193,-4.58602228553829
N_P_GE132_^STI_data_L1_2,0,^STI_data,singapore,GE132,train,2009-07-09,1999-06-14,1,P_GE132_^STI_data_L1,0.723983036668835,-4.840602482085129,-4.6553396143454275,-4.7071502281080795,-0.040242787122049956,-0.013538558647463637,0.2723798303616235,-4.294741006586768,-4.677772027184962,-4.952086926113917,-4.632620660666039,-5.3093486845720665,-4.372523905114746,-5.373517380137265,-4.040357429640193,-4.58602228553829,-4.781659688501106,-4.482231011414779
N_P_GE132_^STI_data_L1_3,0,^STI_data,singapore,GE132,train,2009-07-09,1999-06-11,1,P_GE132_^STI_data_L1,0.7548453338310875,-4.536517260928279,-4.60097712311167,-4.691204368303982,-0.00197384448595703,-0.014080916968121533,0.27348886242398013,-4.294741006586768,-4.840602482085129,-4.677772027184962,-4.952086926113917,-4.632620660666039,-5.3093486845720665,-4.372523905114746,-5.373517380137265,-4.040357429640193,-4.58602228553829,-4.781659688501106
N_P_GE143_^STI_data_L1_1,0,^STI_data,singapore,GE143,train,2011-08-03,2004-06-21,1,P_GE143_^STI_data_L1,0.4287419339247325,-4.736334716794119,-5.02144506584231,-5.132565545088176,0.11036587364689324,0.010801696996983448,0.31069186542797267,-4.5779174057172405,-5.38108978960384,-5.365186474413866,-5.567836295651684,-5.8139805353253715,-5.225576901338054,-4.789498532004454,-5.253753425299504,-5.422238871461876,-4.959906912355301,-4.6500466378027765
N_P_GE143_^STI_data_L1_2,0,^STI_data,singapore,GE143,train,2011-08-03,2007-02-13,1,P_GE143_^STI_data_L1,0.4689643603423741,-4.939233154095142,-5.0079810750420695,-5.1020847600378785,0.08582533516360338,0.012870266968824488,0.3318211679863656,-4.321421656901036,-5.6855229393147555,-4.95811841065285,-4.8004695510275415,-4.784306148674814,-5.597813352818224,-5.372578908286571,-5.82901582341116,-4.087214214176323,-3.957804836290998,-3.947337268035343
N_P_GE143_^STI_data_L1_3,0,^STI_data,singapore,GE143,train,2011-08-03,2007-02-21,1,P_GE143_^STI_data_L1,0.5134724892197122,-4.784306148674814,-5.033530040753021,-5.078908314477536,0.11949073991278629,0.010214972389581599,0.3353786631097447,-4.321421656901036,-5.597813352818224,-5.372578908286571,-5.82901582341116,-4.087214214176323,-3.957804836290998,-3.947337268035343,-4.693162026118852,-4.000592448996858,-4.7382655163444305,-4.572471521952156
N_P_GE170_^STI_data_L5_1,0,^STI_data,singapore,GE170,test,2020-03-09,2018-08-02,5,P_GE170_^STI_data_L5,0.8252116659349553,-4.6937693367237685,-5.1451042412152335,-5.306054561967903,0.18284567337013835,-0.0030892517174690637,0.38621529948327626,-4.529170166062451,-4.757165316866841,-5.310243119079324,-4.7024448036328135,-5.128713648593459,-5.492995397519598,-5.214845772835404,-5.543770354643562,-5.404996659198679,-5.429711889067469,-4.879732299879845
N_P_GE170_^STI_data_L5_2,0,^STI_data,singapore,GE170,test,2020-03-09,2018-03-26,5,P_GE170_^STI_data_L5,0.8450888065305707,-4.923350385942908,-5.116300412086942,-5.266659506690213,0.11348936777407365,-0.006200290337051912,0.3663779097281536,-4.515239839426788,-5.683438606156019,-4.921072120901018,-4.780280438007208,-5.663159232560737,-5.431713823632144,-4.228018223854256,-4.967744930914928,-4.469791767408293,-4.892644719663418,-4.98599745576048
N_P_GE170_^STI_data_L5_3,0,^STI_data,singapore,GE170,test,2020-03-09,2021-07-27,5,P_GE170_^STI_data_L5,0.9639047228830464,-4.970350947408204,-5.2266725756286,-5.245567925320261,0.07158146616672693,-0.011216389388822155,0.40629398335312705,-4.6546278905014224,-5.127039158543628,-5.112757521147655,-5.4564565747134495,-5.043017804364962,-5.228647831855184,-4.810347059742819,-5.376772969733749,-5.823847420913087,-5.558193518101045,-5.112835604260423
N_P_GE030_^STI_data_L5_1,0,^STI_data,singapore,GE030,train,1993-12-27,1996-01-08,5,P_GE030_^STI_data_L5,0.6328636816771968,-4.739187287173815,-4.74529397549869,-5.107664471626146,0.10962380321748535,0.035397086100207184,0.5275590056755713,-4.107354532582323,-5.049066871886462,-5.271456348732658,-4.9395351685664375,-5.0942678829931785,-5.239033953055645,-5.062829507618989,-5.207063050908096,-5.219016021339237,-5.046510538197678,-4.608482371015422
N_P_GE030_^STI_data_L5_2,0,^STI_data,singapore,GE030,train,1993-12-27,2004-05-11,5,P_GE030_^STI_data_L5,0.6659872117330004,-4.832931963258757,-4.839359357400599,-5.082862586911683,0.12121374154632113,0.03593611548419001,0.4860417604667162,-4.136982121169517,-5.531911802178926,-4.572059683939284,-4.539516230507095,-3.94168538998817,-4.622642801988999,-4.69008986751647,-4.918635757778739,-4.874406784666665,-5.097022737828509,-5.310984654118346
N_P_GE030_^STI_data_L5_3,0,^STI_data,singapore,GE030,train,1993-12-27,1994-05-11,5,P_GE030_^STI_data_L5,0.6988413862364886,-4.632419117170025,-4.718806711139086,-5.10339231895683,0.09526882341751279,0.03615391276027226,0.5375276639482556,-4.34662115189774,-5.088585596045895,-4.47851932321092,-5.308407800931174,-5.319917766034026,-4.201121775525818,-5.703950184742735,-5.618054725461269,-5.533800852486201,-4.6033301365028185,-5.608574493672288
N_P_GE040_^STI_data_L5_1,0,^STI_data,singapore,GE040,train,1997-10-10,2012-07-02,5,P_GE040_^STI_data_L5,0.4484282304676806,-4.9281537721266835,-5.039060186927191,-5.061850736776523,0.2096043870796091,-0.009933075956616341,0.40098184165969125,-4.442591817845213,-4.908205228868211,-5.142158666243022,-5.317747368941751,-4.599354368077531,-4.883949356810129,-4.514599625848791,-5.382540965546212,-5.1501425820807105,-5.869170991838372,-5.065565609828382
N_P_GE040_^STI_data_L5_2,0,^STI_data,singapore,GE040,train,1997-10-10,2009-10-29,5,P_GE040_^STI_data_L5,0.5072367420718398,-4.602024536088879,-5.002627042116362,-5.051331459163633,0.16996284016951682,-0.013371243338837073,0.3963459550434923,-4.327920471354251,-4.595299809550943,-4.780162005062144,-4.804167857477819,-5.027194224269649,-5.291025514280962,-4.588646244387158,-4.841686880643971,-4.902490647135537,-4.928403120415414,-4.872135870676916
N_P_GE040_^STI_data_L5_3,0,^STI_data,singapore,GE040,train,1997-10-10,1997-07-10,5,P_GE040_^STI_data_L5,0.62139343533783,-4.752976457189814,-5.132088238718422,-5.161257339131832,0.1528460598805039,-0.0086183971870477,0.44315872061332773,-4.547801191085584,-6.119707281368817,-5.136331431774183,-5.203346681076653,-5.009896609547114,-5.894169951338237,-5.920707031159557,-4.771958790694921,-5.513040735583263,-4.83385588867157,-5.83928333371516
N_P_GE047_^STI_data_L5_1,0,^STI_data,singapore,GE047,train,1998-08-06,2008-05-02,5,P_GE047_^STI_data_L5,0.7610034808778678,-4.09735866283102,-4.860852622691695,-4.737851225071426,0.21241445288457755,-0.006310940478362482,0.4201001120468661,-4.009037306732236,-5.077349032259676,-5.348396765463079,-4.435611152874045,-4.2530590544834155,-5.003487950119132,-4.763480332011278,-5.0772190519208396,-5.014921632252795,-5.190795890997189,-4.853142838151368
N_P_GE047_^STI_data_L5_2,0,^STI_data,singapore,GE047,train,1998-08-06,2002-11-01,5,P_GE047_^STI_data_L5,0.7618074878203025,-4.433984179153107,-4.796626228566915,-4.675822079171558,0.2281971345750379,-0.008267713959216983,0.4093706818613378,-3.9951828390188213,-4.894344031939514,-4.956277928575447,-4.461782205608237,-5.316872078941987,-5.322455996285401,-5.127498115613765,-4.987688205409679,-5.105216999670668,-4.996509228097955,-4.664404359202996
N_P_GE047_^STI_data_L5_3,0,^STI_data,singapore,GE047,train,1998-08-06,2008-04-24,5,P_GE047_^STI_data_L5,0.8377680818166239,-4.406920001762778,-4.8206547037605345,-4.631458927485708,0.1187435125942313,-0.01453510815963286,0.3896030045141014,-4.009037306732236,-5.012146336341369,-5.259233743736681,-4.970859808637799,-4.964664561911605,-4.09735866283102,-5.077349032259676,-5.348396765463079,-4.435611152874045,-4.2530590544834155,-5.003487950119132
N_P_GE050_^STI_data_L5_1,0,^STI_data,singapore,GE050,train,1999-01-06,2003-04-16,5,P_GE050_^STI_data_L5,0.9475161101192597,-5.235560915169093,-5.050616557840538,-4.676392180562199,-0.11734620180180692,-0.034026655039499344,0.41101825920795326,-4.036038267807326,-4.874834297829844,-4.85715342398695,-5.659992858032463,-4.585485293152325,-4.378034378756966,-5.051862482056407,-4.5282017314244,-3.899822908872967,-4.920558138041607,-4.57128928083485
N_P_GE050_^STI_data_L5_2,0,^STI_data,singapore,GE050,train,1999-01-06,2011-11-22,5,P_GE050_^STI_data_L5,1.063061553336291,-5.091427769475785,-4.75062974825039,-4.635936906913304,-0.1332559347316882,-0.03359158740906663,0.4961062863066811,-3.874610774100124,-4.482717691254103,-4.881268926955129,-4.407574186368872,-5.182414669574908,-5.064283617391379,-4.07952575059925,-4.825808777364691,-5.347829642948302,-5.023809021747452,-4.656342512326168
N_P_GE050_^STI_data_L5_3,0,^STI_data,singapore,GE050,train,1999-01-06,1999-06-03,5,P_GE050_^STI_data_L5,1.114496119885256,-5.270756141791476,-5.06212912679681,-4.662141552006679,-0.09511840669256177,-0.043478332079813456,0.37877363153982796,-3.6235578074375416,-4.563573169592771,-4.568790025916338,-4.531090636839009,-4.753113080200024,-4.615374611674699,-4.536517260928279,-4.840602482085129,-4.677772027184962,-4.952086926113917,-4.632620660666039
N_P_GE061_^STI_data_L5_1,0,^STI_data,singapore,GE061,train,2000-01-03,2002-12-24,5,P_GE061_^STI_data_L5,0.55500584524148,-5.673470550366531,-5.083351072836132,-4.929191965622001,-0.19010110371463612,-0.004821328662058104,0.3425430836036015,-4.197031821614434,-5.480401756342204,-5.01990887497181,-5.3602714395291695,-5.093479069830961,-5.808040747829449,-4.762424821143506,-4.860244538322669,-4.721795226114508,-4.892921727826983,-4.734197101613174
N_P_GE061_^STI_data_L5_2,0,^STI_data,singapore,GE061,train,2000-01-03,2003-07-24,5,P_GE061_^STI_data_L5,0.6708835268790718,-5.336104617882191,-4.943666237646046,-4.80406272963708,-0.11985214502418363,-0.01068342931504514,0.3412241882341355,-4.223807135452273,-4.751623596616634,-5.10476161507351,-5.082632006947579,-5.41529616655534,-4.671124632047813,-5.267927776301499,-5.098665002602266,-4.187270519371723,-4.647342407058911,-4.591032992649661
N_P_GE061_^STI_data_L5_3,0,^STI_data,singapore,GE061,train,2000-01-03,2006-06-22,5,P_GE061_^STI_data_L5,0.6792006560947773,-5.547314209605005,-5.074452404080157,-4.980972824436367,-0.12671845526125844,-0.004395705010056902,0.34327639890277883,-4.24212252118268,-5.556148600067203,-5.114701466425084,-5.553927763818996,-5.35436715114113,-5.194664351672007,-5.304874171569509,-5.863323848799523,-5.879040241570942,-4.828116231667551,-4.483206465719824
N_P_GE067_^STI_data_L5_1,0,^STI_data,singapore,GE067,train,2000-05-11,1999-05-14,5,P_GE067_^STI_data_L5,0.6774122477864134,-4.972570967652167,-4.672728930353498,-4.407211525562739,-0.13954587955639036,-0.01636137344722849,0.47096337730214605,-3.4654210938078864,-4.521685286003173,-4.377912138272065,-4.294741006586768,-4.663888638483292,-4.636930862713454,-4.4251809795955745,-4.3287046398850855,-4.840895981121203,-4.8550434142838546,-4.820787497172966
N_P_GE067_^STI_data_L5_2,0,^STI_data,singapore,GE067,train,2000-05-11,1999-08-17,5,P_GE067_^STI_data_L5,0.805506097418235,-4.825920621610564,-4.601753758657675,-4.431490507166545,-0.007433056541085833,-0.02560140199451551,0.4642411413212581,-3.4602604481250756,-4.086733201225996,-4.42645505284635,-5.113573658720888,-4.665705862433877,-4.228263699445639,-4.893395358849344,-4.820108298526172,-4.810552852250702,-5.200013193064479,-4.640925712752815
N_P_GE067_^STI_data_L5_3,0,^STI_data,singapore,GE067,train,2000-05-11,1998-03-13,5,P_GE067_^STI_data_L5,0.8352114321381044,-5.001986535613423,-4.660568907825207,-4.6110185775026356,-0.16562235999548808,-0.02254360109294373,0.4580799314582046,-3.5237358944121704,-5.358305398425603,-4.645963890241443,-4.367228295288811,-4.059956945943718,-4.451501997226969,-4.453655457735287,-4.450049549928516,-4.694343884880593,-4.670354713964789,-6.033956674174547
N_P_GE072_^STI_data_L5_1,0,^STI_data,singapore,GE072,train,2000-10-06,2003-11-05,5,P_GE072_^STI_data_L5,0.6312673473082289,-5.016508157865849,-4.750201766865115,-4.817265865389277,-0.10885669293262837,0.020129991758179568,0.3170363497294282,-4.242933175040925,-4.222764044057272,-4.999461591799783,-4.611695806844321,-4.697861924085877,-4.21445452966784,-4.704786227712411,-4.706668234486078,-5.034772068392608,-4.695174052571365,-5.22895018849315
N_P_GE072_^STI_data_L5_2,0,^STI_data,singapore,GE072,train,2000-10-06,2002-12-16,5,P_GE072_^STI_data_L5,0.6442480456493318,-4.789473564987623,-4.8462972042811066,-4.965075151468265,-0.08614452676644427,0.012695505656002016,0.301140263595295,-4.197031821614434,-4.328582545605765,-5.061883968541224,-4.4821550649335915,-5.039252841909981,-5.159992938429335,-5.673470550366531,-5.480401756342204,-5.01990887497181,-5.3602714395291695,-5.093479069830961
N_P_GE072_^STI_data_L5_3,0,^STI_data,singapore,GE072,train,2000-10-06,2003-11-07,5,P_GE072_^STI_data_L5,0.6644905446927213,-4.999461591799783,-4.710493684329482,-4.7684447189049,-0.0517421865772886,0.016041560553141265,0.3273283504551796,-4.222764044057272,-4.611695806844321,-4.697861924085877,-4.21445452966784,-4.704786227712411,-4.706668234486078,-5.034772068392608,-4.695174052571365,-5.22895018849315,-4.424273734723727,-5.269869551553696
N_P_GE076_^STI_data_L5_1,0,^STI_data,singapore,GE076,train,2001-03-12,1997-04-16,5,P_GE076_^STI_data_L5,0.4764126727506409,-5.4424693632016234,-5.039633875168431,-5.209673750727116,-0.06467006137185688,0.005310962381824371,0.4133619216783992,-4.425077816053188,-5.761260780441472,-5.119014185967481,-5.220300381479623,-4.795129856696826,-4.567166147701075,-5.416872978155711,-5.014635134837424,-4.8891003455715945,-5.187275631710286,-5.022852370286619
N_P_GE076_^STI_data_L5_2,0,^STI_data,singapore,GE076,train,2001-03-12,2005-08-16,5,P_GE076_^STI_data_L5,0.5117770990672174,-5.566045511096096,-5.100031531907765,-5.184438281642908,-0.04817814496630968,-0.0012550312574792857,0.4211338004160334,-4.350553092504409,-5.227584039524624,-4.7688301088614935,-5.496520105273539,-5.527833510406913,-5.3020852937012,-5.78050980220987,-5.39792565287981,-5.91693178091494,-5.092757676612144,-5.015208900046291
N_P_GE076_^STI_data_L5_3,0,^STI_data,singapore,GE076,train,2001-03-12,2007-01-30,5,P_GE076_^STI_data_L5,0.6350169220120233,-5.26269836306194,-4.969027708879778,-5.19856515095406,-0.03964506581513672,0.012093180199675542,0.4124301570524705,-4.321421656901036,-5.2523633554327915,-5.413867181071552,-4.836862236421018,-5.2452233303301945,-5.072743327632439,-5.2757961070510015,-4.872650456892121,-5.26470264600428,-4.687523011167804,-4.939233154095142
N_P_GE081_^STI_data_L5_1,0,^STI_data,singapore,GE081,train,2001-09-12,2004-12-02,5,P_GE081_^STI_data_L5,0.47089794491218734,-5.1870913444144735,-5.28825131191961,-5.476993563972079,-0.008841612532722675,-0.00030308718272838966,0.2969916783135,-4.8021844512550285,-5.322334500271559,-4.624676177518039,-4.814377547770539,-5.082610586166744,-4.919819057576961,-5.705179405630808,-5.474561713417355,-5.1190717353997535,-5.299286990993793,-5.300773494282398
N_P_GE081_^STI_data_L5_2,0,^STI_data,singapore,GE081,train,2001-09-12,2010-09-15,5,P_GE081_^STI_data_L5,0.4837243085289329,-5.271531490504731,-5.22998768099895,-5.314240391631038,-0.028631880085158688,0.007392991052339269,0.31201266632519814,-4.696984452947013,-5.150661831483185,-5.741949459865902,-6.045128155953448,-5.321711059306287,-5.104004431586511,-5.404639400591965,-5.384590294480912,-5.977917557249332,-5.020473877032022,-5.552703922484415
N_P_GE081_^STI_data_L5_3,0,^STI_data,singapore,GE081,train,2001-09-12,2006-11-02,5,P_GE081_^STI_data_L5,0.48846471543945463,-5.471738898837501,-5.250625024383688,-5.385232347183273,-0.04128937093399278,0.004773124500034163,0.33938540423404345,-4.7274008798299105,-5.410693340777627,-4.980320572516833,-5.395937222780053,-5.128792036910444,-5.882194489340583,-5.5856420289218285,-5.930625049262453,-5.8382575306231335,-5.075853603772813,-5.603788602496767
N_P_GE110_^STI_data_L5_1,0,^STI_data,singapore,GE110,train,2007-07-26,2007-02-22,5,P_GE110_^STI_data_L5,0.5274868614448137,-5.597813352818224,-5.165246080497637,-5.076616687649271,0.03492314349710931,-0.006114865807034176,0.33145032055708973,-4.321421656901036,-5.372578908286571,-5.82901582341116,-4.087214214176323,-3.957804836290998,-3.947337268035343,-4.693162026118852,-4.000592448996858,-4.7382655163444305,-4.572471521952156,-4.437873319210475
N_P_GE110_^STI_data_L5_2,0,^STI_data,singapore,GE110,train,2007-07-26,2012-06-25,5,P_GE110_^STI_data_L5,0.6531601008888958,-5.495801860345223,-5.304247629324834,-5.0868376368577515,0.03573073306097919,-0.011576910919672154,0.3378592454076172,-4.442591817845213,-5.907399225838567,-4.675752118281633,-5.145796663479767,-4.538199154909305,-4.9281537721266835,-4.908205228868211,-5.142158666243022,-5.317747368941751,-4.599354368077531,-4.883949356810129
N_P_GE110_^STI_data_L5_3,0,^STI_data,singapore,GE110,train,2007-07-26,2005-11-22,5,P_GE110_^STI_data_L5,0.6703626817921078,-5.560531408571954,-5.308374608382204,-5.201307126074023,0.03802904762403231,-0.01452689897502835,0.3538348683723493,-4.507058677270776,-5.380383301667173,-5.479827203759396,-5.402936053694827,-5.531652021782106,-5.6931445383341694,-5.1415768372802555,-5.456660784483297,-5.754988173727128,-5.133483872008803,-5.716898737343659
N_P_GE116_^STI_data_L5_1,0,^STI_data,singapore,GE116,train,2008-01-04,2008-05-29,5,P_GE116_^STI_data_L5,0.7221511057009187,-5.0542364254748975,-5.027779268044261,-4.841480144283982,-0.15366748484885118,-0.014745025619511746,0.3691917878402801,-4.09735866283102,-4.766121799051231,-5.025983422974343,-4.762845543842475,-4.786904119719882,-5.159468807959649,-4.855050426062666,-4.056173203824518,-4.6043222602675575,-4.843607897216339,-4.2981346414281365
N_P_GE116_^STI_data_L5_2,0,^STI_data,singapore,GE116,train,2008-01-04,2004-05-25,5,P_GE116_^STI_data_L5,0.780847735584385,-5.310984654118346,-4.978227960381746,-4.823912318121525,-0.14201765532535218,0.0017228053230974197,0.4289408849009489,-3.94168538998817,-5.040666913822006,-5.712107366056329,-5.096485997195527,-4.9835074083069575,-5.625998131640627,-4.5779174057172405,-4.973171437329811,-4.693721653844062,-5.269856348621967,-5.527952485254794
N_P_GE116_^STI_data_L5_3,0,^STI_data,singapore,GE116,train,2008-01-04,2002-03-15,5,P_GE116_^STI_data_L5,0.8038099790313757,-5.255338187142563,-5.06866956872374,-4.820801059143491,-0.058728104477850804,-0.009827118629714568,0.4079787861442202,-4.084097077491017,-5.628635728096544,-4.567901898951587,-5.0891069744064,-4.946157539664782,-5.570499825083975,-5.465149922144037,-5.46597990580939,-5.111535204762513,-5.172511081065829,-4.919683276264969
N_P_GE123_^STI_data_L5_1,0,^STI_data,singapore,GE123,train,2008-08-29,1999-07-02,5,P_GE123_^STI_data_L5,0.6365312602182805,-5.493111195291222,-4.826459325603075,-4.735184685656372,-0.1558441857499528,-0.011745872446901088,0.35926069972154084,-4.040357429640193,-4.565535178024645,-4.062309391634621,-3.550936458769307,-5.006934776461699,-4.610048419372804,-5.250470724386943,-4.838548660720938,-4.829365308082639,-4.183721908613852,-4.215646675612643
N_P_GE123_^STI_data_L5_2,0,^STI_data,singapore,GE123,train,2008-08-29,1998-04-30,5,P_GE123_^STI_data_L5,0.686037396604043,-5.597046658494073,-4.8199520735357,-4.696219146289815,-0.17744136347526895,-0.020027883737853452,0.35315425842557596,-4.13137745829917,-4.619386226542158,-4.921638718563808,-4.532954324870346,-3.9233970722658404,-5.099689582934016,-4.207952292459702,-3.159801157991524,-3.841478584169791,-4.680951652150096,-4.142075027695896
N_P_GE123_^STI_data_L5_3,0,^STI_data,singapore,GE123,train,2008-08-29,2003-06-25,5,P_GE123_^STI_data_L5,0.7507557539263497,-5.408951544512979,-4.751382246896195,-4.847055801899355,-0.18251849930766983,-0.012218286483907412,0.33669387099524845,-4.290584102244905,-4.97523521689532,-4.561702130412684,-4.545841225977706,-4.635883895104394,-4.819934831470323,-4.974602487073251,-5.614600072149777,-4.47148546997897,-4.743058970292692,-5.246341123504551
N_P_GE132_^STI_data_L5_1,0,^STI_data,singapore,GE132,train,2009-07-09,2002-02-04,5,P_GE132_^STI_data_L5,1.1341231411042287,-4.619990161757461,-4.84292528878356,-4.615871629407281,0.0597068144385042,-0.022478069023036874,0.3790761361418877,-3.8270606014716044,-4.8080965499141906,-4.8326783634393236,-4.7122447582489375,-5.067770531966023,-5.808301023983832,-4.979839273529498,-5.350540909923652,-5.565158828606954,-4.867900049943823,-4.752386959940211
N_P_GE132_^STI_data_L5_2,0,^STI_data,singapore,GE132,train,2009-07-09,2008-04-09,5,P_GE132_^STI_data_L5,1.1546022963602938,-4.495394189282754,-4.668561169261929,-4.393364738051416,0.08621147939898456,-0.031153959086903334,0.3778455543818925,-3.840497000676372,-5.081090325160687,-4.4036806631428895,-4.009037306732236,-4.97873170545545,-4.698974104343045,-4.380290631806454,-5.4750580836995475,-4.231739316162598,-4.808975763083934,-5.180580354093818
N_P_GE132_^STI_data_L5_3,0,^STI_data,singapore,GE132,train,2009-07-09,2009-02-10,5,P_GE132_^STI_data_L5,1.1893219434595408,-4.624962713575997,-4.601603958784957,-4.402521800043048,0.12110388163732363,-0.021295747680752992,0.39043636382961017,-3.5704744178803627,-4.130166958759442,-4.339082642835788,-4.720367015015788,-4.080370455883307,-4.723668668530564,-4.649941348250683,-4.356825384157653,-3.660011221354204,-4.184084874790872,-4.8187934614565835
N_P_GE143_^STI_data_L5_1,0,^STI_data,singapore,GE143,train,2011-08-03,2004-06-23,5,P_GE143_^STI_data_L5,0.4712331286649693,-5.365186474413866,-5.089035729193459,-5.149478988691719,-0.10283141026720091,0.002099421405543197,0.3171516410825687,-4.5779174057172405,-5.567836295651684,-5.8139805353253715,-5.225576901338054,-4.789498532004454,-5.253753425299504,-5.422238871461876,-4.959906912355301,-4.6500466378027765,-4.851690909524379,-5.53445877675945
N_P_GE143_^STI_data_L5_2,0,^STI_data,singapore,GE143,train,2011-08-03,2001-06-08,5,P_GE143_^STI_data_L5,0.5344638210676749,-5.085793094603591,-5.02457103910705,-5.081951566912698,-0.09365764236154474,-0.004995570716474797,0.32116874850547766,-4.492880297533721,-5.0795072286237195,-5.178010455210177,-5.413886982326414,-4.869238658916143,-4.541465001187072,-5.203829836213029,-5.225743354180295,-5.1513270996441305,-4.927823036977082,-4.768883927573331
N_P_GE143_^STI_data_L5_3,0,^STI_data,singapore,GE143,train,2011-08-03,2004-07-08,5,P_GE143_^STI_data_L5,0.5413145143504942,-5.225524105208121,-5.044325468330006,-5.182668371198938,-0.14156465246623198,0.0033059756623549084,0.3199444384531925,-4.6500466378027765,-5.593616695032031,-5.23910465180716,-5.281040419406318,-5.3790678550662605,-5.102174873271602,-5.0447114884741575,-5.34317576892564,-5.034706886159839,-5.706959476521141,-5.60841016707613
N_P_GE170_^STI_data_L10_1,0,^STI_data,singapore,GE170,test,2020-03-09,2016-06-13,10,P_GE170_^STI_data_L10,0.9031369547237768,-5.375764031565016,-5.260106050044415,-5.218931487601262,0.16156612482469251,-0.028820419465559063,0.3943802248861423,-4.638101504892606,-5.1989008944549715,-5.42753298038767,-5.148105416667136,-5.1869142002176245,-5.472620553335015,-5.423524812704246,-5.077099948222966,-5.6392375947667315,-3.9121682925445707,-4.715425151329516
