episode_id,start_idx,branch_idx,end_idx,start_date,branch_date,end_date,candidate_days,calendar_rows,rv_20d,branch_stress_cut,drawdown_120d,rv_ratio_5_20_branch,rv_5d_change_5d_branch,return_5d_branch,worst_return_5d_in_prior_window
83,12129,12129,12148,1997-11-05,1997-11-05,1997-12-03,6,20,0.3096145118005198,0.16544017985416806,-0.20468089900570907,1.1437812811600938,-0.11718243241782128,0.008263596626742142,-0.053552507202836
84,12153,12153,12183,1997-12-10,1997-12-10,1998-01-28,15,31,0.5035154310116489,0.16588251201697127,-0.20315755826970683,0.6972109796072913,0.009814997390013569,-0.006495982300476655,-0.06927428155415072
85,12233,12233,12245,1998-04-09,1998-04-09,1998-04-27,8,13,0.28863873404699025,0.16730002012991574,-0.06612060772023598,0.7514041800880708,-0.09208401226337212,0.05173432582759574,-0.07822728508930155
86,12254,12254,12264,1998-05-13,1998-05-13,1998-05-27,11,11,0.19463748640173906,0.1677880386029835,-0.1112425960100415,0.6888332324249943,-0.129358263348766,0.006536648350408569,-0.049115488578452826
87,12286,12286,12288,1998-06-26,1998-06-26,1998-06-30,3,3,0.2371267183080075,0.168112923552563,-0.11899093738886046,0.6105152172063593,-0.21516744561975415,-0.00380208883633415,-0.05355165547082308
88,12327,12327,12335,1998-08-25,1998-08-25,1998-09-04,2,9,0.1886969068071031,0.16853944805260293,-0.12018699542434408,1.3259503612085943,-0.0005059113929901105,0.0006065690148258085,-0.05469676664175083
89,12347,12347,12392,1998-09-24,1998-09-24,1998-11-30,24,46,0.394058412947401,0.16880577782590395,-0.1509772936997068,1.0122351495376158,-0.028977914103470337,0.0005689443841365716,-0.09472250558241058
90,12407,12407,12433,1998-12-21,1998-12-21,1999-02-01,17,27,0.19742825602776606,0.16951605296612035,-0.15413473169845404,0.44369793073412683,-0.16274752474499166,0.0029245114613196677,-0.05758751240266946
91,12509,12509,12510,1999-05-26,1999-05-26,1999-05-27,2,2,0.21423114266955062,0.17042145701249836,-0.061852732360304086,0.5213499602158249,-0.034801152570612254,0.0063253679054326994,-0.04954401694246968
92,12740,12740,12766,2000-05-01,2000-05-01,2000-06-09,14,27,0.32635805306891486,0.17170850679724545,-0.11664693054982878,0.6819387598562985,-0.08730674414802625,-0.004179141152786059,-0.11292153892348722
93,12775,12775,12775,2000-06-22,2000-06-22,2000-06-22,1,1,0.206822651263576,0.1721681463894274,-0.1789066591274221,0.9109189525155371,0.025095594030719842,0.04589333684530317,-0.05173806288707539
94,12809,12809,12816,2000-08-10,2000-08-10,2000-08-21,8,8,0.2248845475621208,0.17242551202112916,-0.2331642603324211,1.0240918907695784,-0.08653467471292062,0.010142241302490973,-0.059614476674861194
95,12836,12836,12850,2000-09-19,2000-09-19,2000-10-10,10,15,0.18992653506721238,0.1728603804509839,-0.22603429812304487,0.62671239520236,-0.0887965731204754,-0.0004160583707424337,-0.04105354669573735
96,12866,12866,12893,2000-11-01,2000-11-01,2000-12-12,11,28,0.2333436812376184,0.1732862358775273,-0.1556811201578685,1.0523983394620853,-0.02478420124251915,0.0021485654547870325,-0.048941393734569516
97,12905,12905,12921,2000-12-28,2000-12-28,2001-01-25,9,17,0.27491134387581073,0.1739918425463905,-0.20632709410289163,0.9606851817466503,0.07787207936768803,0.038276265200241966,-0.10619908401076117
98,12951,12951,12971,2001-03-09,2001-03-09,2001-04-09,6,21,0.22097244392664087,0.1742481694476288,-0.23273410210404355,0.9840408592793989,0.03945850023783423,0.029419913099482997,-0.0772068814082374
99,12976,12976,12985,2001-04-16,2001-04-16,2001-04-27,10,10,0.45985647809943486,0.17459148877660433,-0.1392727362457824,0.815800597441231,0.012122863520615146,0.03166418043192287,-0.06901574981567116
100,13000,13000,13013,2001-05-23,2001-05-23,2001-06-11,6,14,0.22006897730329664,0.1749996752248008,-0.07258245279088227,0.883998740035033,-0.038019105911030054,0.026903892222730263,-0.04622892436746895
101,13021,13021,13024,2001-06-21,2001-06-21,2001-06-26,2,4,0.19045505854627026,0.17526107553638856,-0.10784883900998044,1.1173726235670611,-0.04201996940004282,0.008971317971584014,-0.04881406577612424
102,13045,13045,13053,2001-07-26,2001-07-26,2001-08-07,5,9,0.26012865181430433,0.17558174332314838,-0.1838237065372923,1.0554948470701322,-0.0607751516913107,-0.002864706558550978,-0.06223805407695515
103,13067,13067,13068,2001-08-27,2001-08-27,2001-08-28,2,2,0.3062970330051353,0.17583750374043783,-0.22398707173932042,0.7271422660745562,-0.155295823793607,0.0015151148221121957,-0.06463402903738391
104,13087,13087,13105,2001-09-25,2001-09-25,2001-10-22,14,19,0.4353863492030097,0.1760340866131655,-0.33280360317452673,0.8108038507164981,-0.3621832513991897,0.019748141300206967,-0.10246516622916424
105,13116,13116,13129,2001-11-06,2001-11-06,2001-11-26,5,14,0.2653681264469523,0.17626031343284992,-0.24992258495023223,0.6924695129993798,0.04383713166852196,0.011434619309694583,-0.05021174932149641
106,13136,13136,13154,2001-12-05,2001-12-05,2002-01-07,11,19,0.32345707359706527,0.17649945092928715,-0.17867916327126687,0.9948189431684046,-0.05264316990365564,0.008341731197640812,-0.06474690065853572
107,13166,13166,13183,2002-01-24,2002-01-24,2002-02-19,9,18,0.228019519706624,0.176797147865156,-0.18752419510936202,0.9709415024215406,0.09886948312428964,-0.005358827172809555,-0.06946487114026212
108,13217,13217,13217,2002-04-09,2002-04-09,2002-04-09,1,1,0.24453512890320525,0.17761409304666603,-0.06752158264327601,0.8945435694345668,-0.04646515314592414,-0.008064928399280191,-0.04059476341506851
109,13275,13275,13289,2002-07-03,2002-07-03,2002-07-23,8,15,0.3097558068576869,0.1780403314474508,-0.09745948405030125,0.7500764842982015,-0.14732727087943615,0.07067094055459577,-0.07809044465388837
110,13300,13300,13314,2002-08-07,2002-08-07,2002-08-27,9,15,0.310937816454256,0.17834153784537327,-0.17908821896768334,1.0782623155630116,-0.0690956112507718,-0.004417544624921277,-0.06695641112400175
111,13325,13325,13328,2002-09-11,2002-09-11,2002-09-17,4,4,0.23834324606326504,0.1786841061246686,-0.21534242916230173,0.8001761439467957,0.004257934872743813,0.035184902420930086,-0.0734484145184151
112,13348,13348,13362,2002-10-17,2002-10-17,2002-11-07,10,15,0.29834282550570285,0.1791389901769669,-0.2520874635325151,0.8981643106313795,-0.03425483490920078,0.04807311259841107,-0.07698768459811767
113,13373,13373,13380,2002-11-22,2002-11-22,2002-12-03,7,8,0.2502220189278736,0.17956303982559965,-0.24788599324238014,1.0146376419746128,-0.049940647280509676,0.031140240735723523,-0.07168140757848462
114,13394,13394,13408,2002-12-24,2002-12-24,2003-01-20,7,15,0.20471372100270555,0.1799123456281343,-0.22334162085718845,0.9642665639957663,0.06776256471235356,0.0072427219140607235,-0.044953376521208455
115,13420,13420,13430,2003-02-05,2003-02-05,2003-02-20,10,11,0.19594972412818634,0.18032381957662463,-0.15076769960288994,0.7049245789635339,-0.12285448227349663,0.025920639299705783,-0.055440602761660074
116,13450,13450,13464,2003-03-20,2003-03-20,2003-04-10,5,15,0.22583149402406047,0.18054961779297798,-0.14011839957021932,0.9924011376905453,-0.006571163146545933,0.04065524108718854,-0.07564067389725437
117,13470,13470,13495,2003-04-18,2003-04-18,2003-05-27,16,26,0.25341084137559594,0.18078655352386336,-0.14552018542551937,0.5486067104822834,-0.12052121520083806,0.007395355864144193,-0.06224700169916275
118,13621,13621,13641,2003-11-27,2003-11-27,2003-12-26,11,21,0.29988461620005563,0.18227934789164146,-0.08944238830788476,0.5967301637014985,-0.1804488443296305,0.05550828747960779,-0.07076994035391415
119,13736,13736,13745,2004-05-20,2004-05-20,2004-06-02,10,10,0.30339348272507566,0.18269507453142578,-0.10702579520202815,1.192061976162101,-0.08071558806540047,0.003406630447763348,-0.10128153993397859
120,13966,13966,13971,2005-04-25,2005-04-25,2005-05-06,2,6,0.18562759895047443,0.1820924472134289,-0.07461712470198523,0.6551825731607664,-0.11119017053542905,0.012296057967395413,-0.07119891705116288
121,14249,14249,14263,2006-06-20,2006-06-20,2006-07-10,13,15,0.29178703040906684,0.18261672860503708,-0.1659681484817549,0.84808974922703,-0.10495388762821128,0.02978083050476954,-0.0788329423150671
122,14273,14273,14288,2006-07-25,2006-07-25,2006-08-15,10,16,0.2405669416133917,0.18285082220210447,-0.14565143249843282,0.9984544848762569,0.10441840072310013,0.03858849397101416,-0.07443035023328015
123,14542,14542,14551,2007-08-24,2007-08-24,2007-09-06,9,10,0.29870792865534634,0.18230703192131315,-0.11022955889777564,0.8001287308699667,-0.1393752484455569,0.06189843653981342,-0.09310801308385663
124,14564,14564,14571,2007-09-27,2007-09-27,2007-10-09,7,8,0.24901438922820943,0.18265132398379452,-0.0782916200762458,0.7105633646674677,-0.170344041338588,0.02713981571247892,-0.047079759677085775
125,14604,14604,14616,2007-11-26,2007-11-26,2007-12-12,12,13,0.22463211358548724,0.18282683630936045,-0.17121746929960502,1.1612473380668624,-0.03445759007896382,-0.0012809585961690573,-0.07161337258042444
126,14643,14643,14665,2008-01-29,2008-01-29,2008-02-29,15,23,0.4348983799360941,0.18335635321143579,-0.2279697897586227,1.150374385428222,-0.021187714909372546,0.0695668977962356,-0.10554478172964821
127,14681,14681,14713,2008-03-25,2008-03-25,2008-05-13,21,33,0.34919142947434506,0.18371798492026373,-0.26999057218692046,0.43343291107163023,-0.23888664588809855,0.07811580303481591,-0.0784927346292914
128,14730,14730,14731,2008-06-05,2008-06-05,2008-06-06,2,2,0.2280521883677107,0.1843372681811635,-0.10617823184200148,0.9737509591345471,-0.11548769713338058,0.015222181124748602,-0.04145258310454558
129,14752,14752,14767,2008-07-07,2008-07-07,2008-07-29,2,16,0.19162516606659835,0.1845200526480196,-0.07794642166985055,0.6568084548027278,-0.00828254111845142,-0.009041312015558134,-0.04405519009384129
