sample_id,label,index,episode_id,era,split,event_onset,origin_date,lead,level,mean5,mean20,slope5,slope20,std20,max20,target_x_h1,target_x_h2,target_x_h3,target_x_h4,target_x_h5,target_x_h6,target_x_h7,target_x_h8,target_x_h9,target_x_h10,matched_positive_id,match_distance,control_reused_across_leads
N_P_E014_FTSE_L10_3,0,FTSE,E014,train,train,2015-08-21,2012-10-10,10,-5.653642993627394,-5.264197415595678,-5.173544302935621,-0.07473994135784444,-0.002983816353791615,0.3631415540743557,-4.463808131563194,-4.799467739593794,-5.5820948492635045,-5.4428443293317486,-4.899370036936979,-5.343028255565036,-5.735854888066973,-5.879423584744851,-5.47375124948783,-4.533654792455238,-5.3338876512325815,P_E014_FTSE_L10,0.5116550599983308,False
N_P_E016_FTSE_L10_1,0,FTSE,E016,test,test,2016-01-14,2021-01-14,10,-5.152893624817767,-5.193007236778977,-4.823672245557929,-0.04939610325305987,-0.008849581260247288,0.5249737065251495,-3.8144456035833048,-4.493267402969342,-5.8534341390547,-5.034507586732655,-5.327973591040071,-5.207576835264492,-5.159206324299688,-4.666359955858134,-5.1253532442553285,-4.255724648667532,-4.439325126171775,P_E016_FTSE_L10,0.9759547926268666,False
N_P_E016_FTSE_L10_2,0,FTSE,E016,test,test,2016-01-14,2021-05-26,10,-5.402624647294131,-5.395818381035248,-5.028427405179705,-0.1528752495373083,-0.012557720294533439,0.48619765200755927,-4.012677990191814,-5.798330698713384,-5.804128195831932,-4.8152483612461445,-5.496346089043007,-4.8268960466828235,-5.90356969440319,-5.346044333638305,-5.553366612303141,-5.467620476580088,-5.747390213817807,P_E016_FTSE_L10,1.1095456613518846,False
N_P_E016_FTSE_L10_3,0,FTSE,E016,test,test,2016-01-14,2021-12-17,10,-5.481604371173248,-5.154972720678943,-5.019783241871646,-0.05412620703190935,-0.016029823510510015,0.5094258819777726,-3.7963864254643167,-4.2604738837006915,-4.79936638139277,-5.183956301435719,-5.417649012488706,-5.867071022765729,-4.977967029925704,-6.007796544584074,-5.589740907251416,-4.511698398464,-5.611616026403972,P_E016_FTSE_L10,1.1369320220479064,False
N_P_E018_FTSE_L10_1,0,FTSE,E018,test,test,2020-02-24,2021-05-24,10,-5.65191401594561,-5.073884753878472,-5.013202497108237,-0.20382729813735417,0.01547252505870473,0.4689497535065185,-4.012677990191814,-5.737912476838352,-5.402624647294131,-5.798330698713384,-5.804128195831932,-4.8152483612461445,-5.496346089043007,-4.8268960466828235,-5.90356969440319,-5.346044333638305,-5.553366612303141,P_E018_FTSE_L10,0.8101814299112718,False
N_P_E018_FTSE_L10_2,0,FTSE,E018,test,test,2020-02-24,2021-07-13,10,-5.794058522724047,-5.090850520650711,-5.200122785177398,-0.166611666563684,0.008694612483819706,0.4714886876681917,-4.240376475327365,-5.443246030295909,-4.701354974354909,-5.000765703975816,-4.077323072459114,-4.714908668411911,-4.514369158132934,-5.223254796965669,-5.189735482783547,-5.3048313720490965,-4.768146826272187,P_E018_FTSE_L10,0.9456637582737367,False
N_P_E018_FTSE_L10_3,0,FTSE,E018,test,test,2020-02-24,2021-09-24,10,-5.711462558133527,-4.9676144014901595,-5.237541448802906,-0.3070639021191677,0.019834527027276897,0.45651419027427326,-4.3486904260439125,-5.007356084076292,-5.34832633708197,-4.86657524442522,-4.913624165884233,-4.796518181512001,-5.123844234430986,-5.072926027189088,-4.4853727539795205,-4.774278719143017,-5.717641729505094,P_E018_FTSE_L10,0.984083360301676,False
N_P_E003_OMXSPI_L1_1,0,OMXSPI,E003,train,train,2008-01-04,2012-06-14,1,-4.532036014502755,-4.598351813672327,-4.5759354637212,0.08228744700952359,0.002178990970827848,0.2938062918753981,-3.8818515626756906,-5.56107378779254,-4.452715259553201,-4.481824126146034,-4.599269685580914,-5.243505033137581,-4.631212244685419,-4.925301292027659,-4.981322687296812,-4.309868372288979,-4.397448555115298,P_E003_OMXSPI_L1,0.4802287238644982,False
N_P_E003_OMXSPI_L1_2,0,OMXSPI,E003,train,train,2008-01-04,2009-08-31,1,-4.510096180982514,-4.56872259629543,-4.475684489367334,0.07104478817020254,-0.002156040801361982,0.3049383366309876,-3.953265402741879,-4.152084749404912,-4.223081532808498,-4.590740638043511,-4.652073490595673,-4.747497449019479,-5.361005799962998,-4.3311839590356,-4.604774589382901,-5.483060843359796,-4.568930042218284,P_E003_OMXSPI_L1,0.4812464217905397,False
N_P_E003_OMXSPI_L1_3,0,OMXSPI,E003,train,train,2008-01-04,2009-10-26,1,-4.256035661026018,-4.50936748845808,-4.633248823622859,0.08465132720574753,-0.0002697922284814157,0.30452832190953644,-4.120999336762305,-4.737573257244597,-4.327423669049612,-4.148706427382274,-5.011551654798643,-4.347447528241685,-4.656469716615879,-4.409755085176953,-4.278677185168148,-4.6371909633281785,-4.462795141311191,P_E003_OMXSPI_L1,0.4985963283549055,False
N_P_E006_OMXSPI_L1_1,0,OMXSPI,E006,train,train,2008-08-28,2008-04-23,1,-4.6188144134554,-4.613083844418424,-4.60383528129591,-0.10726930355143491,0.00040218426156785194,0.38007242063361657,-3.8573856464049885,-4.3814543102372525,-3.976836193391871,-4.972129405083208,-4.549541434541805,-5.657900790554635,-4.135197626225194,-5.3083803350390735,-4.769196334284451,-4.749552666032036,-5.150554680859571,P_E006_OMXSPI_L1,0.5864405440084532,True
N_P_E006_OMXSPI_L1_2,0,OMXSPI,E006,train,train,2008-08-28,2009-06-16,1,-4.452666799235492,-4.436022931137867,-4.4553933509185715,-0.09232260196609443,-0.0007409040990583444,0.34636414248153374,-3.770444505839749,-4.134832724332376,-4.632111200162022,-3.8277988607087687,-4.699078070107648,-3.895742357768185,-4.537050032315382,-4.703162837396863,-4.197595807652456,-4.701682770450977,-4.302231782218096,P_E006_OMXSPI_L1,0.6809071594355443,False
N_P_E006_OMXSPI_L1_3,0,OMXSPI,E006,train,train,2008-08-28,2007-09-14,1,-4.552798669084992,-4.54707318707162,-4.589743730879805,-0.03208102352382536,0.0007213574868688415,0.35711576431596725,-3.9908682416031005,-4.449322384613262,-4.554616202696975,-3.953879763510959,-4.5756328727939675,-5.201721115706728,-5.1343135725536655,-4.636650444029553,-5.025436913765408,-4.526401343495988,-5.433177264745002,P_E006_OMXSPI_L1,0.7293405452658779,False
N_P_E007_OMXSPI_L1_1,0,OMXSPI,E007,train,train,2009-01-08,2008-04-09,1,-4.837494933529091,-4.767298971180784,-4.436014581969246,0.02673353275353996,-0.043877806353733284,0.4976789362041686,-3.7417878094463717,-4.182405758403688,-4.1646060677019525,-4.748266619778775,-4.934176468345641,-4.377598323224024,-4.480662810293747,-4.406741970850421,-4.356068227451088,-5.203131800041461,-4.6188144134554,P_E007_OMXSPI_L1,2.3215678088065057,True
N_P_E007_OMXSPI_L1_2,0,OMXSPI,E007,train,train,2009-01-08,2007-03-26,1,-5.032948176417969,-5.051864617996098,-4.552263506790086,-0.09209433389720112,-0.06102860232287076,0.5350177911211893,-3.5294779802315,-5.280050625616205,-4.854572980334225,-5.027185107228778,-5.506468691541124,-4.757035022486777,-4.681087152160984,-5.098927851066226,-5.958433279200682,-4.837204212211411,-4.968974667940817,P_E007_OMXSPI_L1,2.356055519709901,True
N_P_E007_OMXSPI_L1_3,0,OMXSPI,E007,train,train,2009-01-08,2007-09-05,1,-4.274413760253716,-4.8704500947490565,-4.428580502305697,0.05617439748182967,-0.05227295638877375,0.4923319499334475,-3.658653115455495,-4.6123049975963095,-3.9908682416031005,-4.447950295709703,-4.368987207454979,-4.885529067165775,-4.480100695942646,-4.552798669084992,-4.449322384613262,-4.554616202696975,-3.953879763510959,P_E007_OMXSPI_L1,2.3635471120096816,False
N_P_E009_OMXSPI_L1_1,0,OMXSPI,E009,train,train,2010-04-23,2010-01-21,1,-4.645955477283737,-4.790630527733636,-5.099134234707397,0.10415450453129028,0.023243863133728407,0.41433319215624226,-4.514465206903609,-4.737237439338796,-4.6516419720757485,-5.382602521099655,-4.451474529117868,-4.104582855294783,-4.532301756845301,-4.470376489000177,-5.278644408322741,-5.274957769087151,-4.171643871954632,P_E009_OMXSPI_L1,0.5400510086279893,False
N_P_E009_OMXSPI_L1_2,0,OMXSPI,E009,train,train,2010-04-23,2015-04-23,1,-4.633808223975149,-4.81567500100749,-5.226886583412068,0.0048888306348461984,0.016406343123624864,0.40024796970769777,-4.478224210560556,-5.61864305173983,-4.873064902953806,-4.232166644604994,-3.916939165202658,-4.671720911967113,-5.3721246299335235,-4.149815728463893,-4.551763167722498,-4.278659146290856,-4.369123228275559,P_E009_OMXSPI_L1,0.8305843129790057,False
N_P_E009_OMXSPI_L1_3,0,OMXSPI,E009,train,train,2010-04-23,2007-01-15,1,-4.67380843335396,-5.014225278138182,-5.292731399650525,0.09022879172851193,0.022481001159803782,0.46389539508342625,-4.419049532423194,-5.599887365899308,-5.501088051021249,-5.112021960627584,-5.236178219818493,-5.310678946447017,-5.26259147570592,-5.721402002132724,-5.259749264682152,-5.249214438279633,-5.7541474386591185,P_E009_OMXSPI_L1,0.8337981988379882,False
N_P_E011_OMXSPI_L1_1,0,OMXSPI,E011,train,train,2011-08-01,2011-02-28,1,-4.635938745061882,-4.709684711052604,-4.92990546074534,0.03742861771102926,0.015175918881727148,0.42736049039078167,-4.117173151947975,-5.056808950621961,-5.441039809708176,-5.299760864776963,-5.134618074833482,-4.5401734676074526,-5.341274562366979,-5.117860308596797,-5.026692390666971,-6.339372803782625,-5.154573463579706,P_E011_OMXSPI_L1,0.6603759726625374,False
N_P_E011_OMXSPI_L1_2,0,OMXSPI,E011,train,train,2011-08-01,2011-02-25,1,-4.8700621854226185,-4.756250410459918,-4.964227106317798,0.04712133412298202,0.016140999099919326,0.4300646563377353,-4.117173151947975,-4.635938745061882,-5.056808950621961,-5.441039809708176,-5.299760864776963,-5.134618074833482,-4.5401734676074526,-5.341274562366979,-5.117860308596797,-5.026692390666971,-6.339372803782625,P_E011_OMXSPI_L1,0.6613928811334746,False
N_P_E011_OMXSPI_L1_3,0,OMXSPI,E011,train,train,2011-08-01,2015-01-28,1,-4.875496445479947,-4.888538700454619,-5.0249828569947805,0.09764759642016772,0.029613405101483366,0.4213009946133204,-4.244655008634925,-4.9259807962501165,-5.837755098567566,-5.537681677426693,-5.466093974615383,-5.004040803236915,-5.100759928205609,-5.0118827690564025,-5.724338647856153,-4.90672383367584,-5.336697982038544,P_E011_OMXSPI_L1,0.7448915514580183,False
N_P_E018_OMXSPI_L1_1,0,OMXSPI,E018,test,test,2020-02-24,2016-08-01,1,-4.859046996774443,-5.481014724693425,-5.2126296128623695,0.10948243844085076,-0.04228705082700512,0.4028122149870605,-4.557692768082666,-4.739276102752433,-5.121913157427661,-5.448258214383014,-5.137922218760117,-6.0868254093551455,-4.5433067359664365,-6.4848719755323145,-5.2094229628064515,-5.94397661672741,-5.599050524072476,P_E018_OMXSPI_L1,0.5609389302652895,False
N_P_E018_OMXSPI_L1_2,0,OMXSPI,E018,test,test,2020-02-24,2021-07-30,1,-5.124503811138453,-5.644289731493234,-5.218360631672149,0.06944348700030854,-0.0351468406997673,0.397023643593997,-4.566666285520693,-5.820588178759967,-5.7309800271481945,-5.588951201951166,-5.664981782246362,-5.224468996696138,-5.43811484226231,-5.829223423670955,-5.530873284190214,-5.859364491370693,-6.5157396670643415,P_E018_OMXSPI_L1,0.7201108720187765,False
N_P_E018_OMXSPI_L1_3,0,OMXSPI,E018,test,test,2020-02-24,2016-06-01,1,-5.155428762264078,-5.5564811427576215,-5.217017605492687,0.04755392186741252,-0.03139092252177412,0.368149911682475,-4.56050283777596,-5.808949531743451,-4.473036394367589,-5.631076948549706,-5.988278123875995,-4.997049004705007,-4.3813711900766465,-4.527879532846576,-4.834052542559458,-4.898721258264464,-4.815480085061393,P_E018_OMXSPI_L1,0.8301486509335194,False
N_P_E025_OMXSPI_L1_1,0,OMXSPI,E025,test,test,2022-02-15,2016-02-29,1,-4.510130577666261,-4.717617378848106,-4.536770044666821,-0.023436605968229437,-0.03184534127608962,0.40523049972245456,-3.4912206957696963,-4.396644239284452,-4.426671708434781,-5.688029835999051,-4.900484749695925,-5.172374418560128,-5.271033630528991,-5.131806455552799,-4.2149131742383075,-5.169947386424124,-5.171667525171306,P_E025_OMXSPI_L1,0.9890424777985175,False
N_P_E025_OMXSPI_L1_2,0,OMXSPI,E025,test,test,2022-02-15,2016-03-01,1,-4.396644239284452,-4.6059395478149385,-4.5302910052155045,-0.030466782736154142,-0.029677043798088373,0.40644206456574045,-3.4912206957696963,-4.426671708434781,-5.688029835999051,-4.900484749695925,-5.172374418560128,-5.271033630528991,-5.131806455552799,-4.2149131742383075,-5.169947386424124,-5.171667525171306,-5.583364569196082,P_E025_OMXSPI_L1,0.99701192141404,False
N_P_E025_OMXSPI_L1_3,0,OMXSPI,E025,test,test,2022-02-15,2022-05-25,1,-4.306358839892041,-4.580699644746712,-4.431052127976465,-0.0067764600396810456,-0.022676176580422768,0.4007859118662132,-3.1479910296436056,-4.274922636725074,-5.011119369962522,-4.7178483446496084,-4.725721064349603,-4.73831287065544,-4.755921646170523,-4.707121714451398,-5.007924082192141,-4.533534942708634,-4.261353312204232,P_E025_OMXSPI_L1,1.6992510949686395,False
N_P_E003_OMXSPI_L5_1,0,OMXSPI,E003,train,train,2008-01-04,2012-06-19,5,-4.481824126146034,-4.643926616680053,-4.596208883765184,-0.050035970653104646,-0.013164891116660901,0.35562313300479764,-3.8818515626756906,-4.599269685580914,-5.243505033137581,-4.631212244685419,-4.925301292027659,-4.981322687296812,-4.309868372288979,-4.397448555115298,-5.091878026845564,-4.865040537511167,-5.017319586673248,P_E003_OMXSPI_L5,0.5320323026052778,False
N_P_E003_OMXSPI_L5_2,0,OMXSPI,E003,train,train,2008-01-04,2012-06-25,5,-4.631212244685419,-4.68170526982063,-4.6385086808589495,-0.11186748772559908,-0.01882081139471931,0.37965054319049285,-3.8818515626756906,-4.925301292027659,-4.981322687296812,-4.309868372288979,-4.397448555115298,-5.091878026845564,-4.865040537511167,-5.017319586673248,-4.597118805737849,-5.091833630068925,-5.580197050470551,P_E003_OMXSPI_L5,0.6129811890365621,False
N_P_E003_OMXSPI_L5_3,0,OMXSPI,E003,train,train,2008-01-04,2008-04-23,5,-4.6188144134554,-4.613083844418424,-4.60383528129591,-0.10726930355143491,0.00040218426156785194,0.38007242063361657,-3.8573856464049885,-4.3814543102372525,-3.976836193391871,-4.972129405083208,-4.549541434541805,-5.657900790554635,-4.135197626225194,-5.3083803350390735,-4.769196334284451,-4.749552666032036,-5.150554680859571,P_E003_OMXSPI_L5,0.6230783099392155,True
N_P_E006_OMXSPI_L5_1,0,OMXSPI,E006,train,train,2008-08-28,2012-04-24,5,-4.774258940964877,-4.598832393728588,-4.58678152638638,0.08469332581598908,0.011024447041051282,0.39458308237782,-3.7869476560133943,-5.244284089391215,-4.534758614046012,-4.399007999743147,-5.757679110919162,-4.289841553737551,-4.944224728102284,-4.300178095576853,-4.556500028766652,-4.809249326800174,-4.297317129490509,P_E006_OMXSPI_L5,0.6664245923568097,False
N_P_E006_OMXSPI_L5_2,0,OMXSPI,E006,train,train,2008-08-28,2012-06-20,5,-4.599269685580914,-4.725383774715089,-4.603309717394771,0.09447823194901789,-0.011014576792001764,0.3541171854474131,-3.8818515626756906,-5.243505033137581,-4.631212244685419,-4.925301292027659,-4.981322687296812,-4.309868372288979,-4.397448555115298,-5.091878026845564,-4.865040537511167,-5.017319586673248,-4.597118805737849,P_E006_OMXSPI_L5,0.6734218507970267,False
N_P_E006_OMXSPI_L5_3,0,OMXSPI,E006,train,train,2008-08-28,2008-04-28,5,-4.972129405083208,-4.630473224441839,-4.557031716446546,0.11039830099800328,-0.0018597138247262793,0.35898450903988777,-3.8573856464049885,-4.549541434541805,-5.657900790554635,-4.135197626225194,-5.3083803350390735,-4.769196334284451,-4.749552666032036,-5.150554680859571,-4.549701769614603,-5.460156237978722,-4.888183999953049,P_E006_OMXSPI_L5,0.7068976912003941,False
N_P_E007_OMXSPI_L5_1,0,OMXSPI,E007,train,train,2009-01-08,2011-12-28,5,-4.834372031719237,-4.957136937333946,-4.534211706196053,-0.07517326479792279,-0.030535301167973265,0.49305382937297615,-3.3038812244258535,-5.2320439716811515,-4.978378943240457,-4.284842559339077,-4.5953985829770145,-5.0083876404591345,-5.74328388649838,-5.496174915239465,-5.038201905631316,-5.287554041685707,-4.855143277841428,P_E007_OMXSPI_L5,2.08186812364984,False
N_P_E007_OMXSPI_L5_2,0,OMXSPI,E007,train,train,2009-01-08,2007-03-26,5,-5.032948176417969,-5.051864617996098,-4.552263506790086,-0.09209433389720112,-0.06102860232287076,0.5350177911211893,-3.5294779802315,-5.280050625616205,-4.854572980334225,-5.027185107228778,-5.506468691541124,-4.757035022486777,-4.681087152160984,-5.098927851066226,-5.958433279200682,-4.837204212211411,-4.968974667940817,P_E007_OMXSPI_L5,2.115324194909615,True
N_P_E007_OMXSPI_L5_3,0,OMXSPI,E007,train,train,2009-01-08,2008-04-09,5,-4.837494933529091,-4.767298971180784,-4.436014581969246,0.02673353275353996,-0.043877806353733284,0.4976789362041686,-3.7417878094463717,-4.182405758403688,-4.1646060677019525,-4.748266619778775,-4.934176468345641,-4.377598323224024,-4.480662810293747,-4.406741970850421,-4.356068227451088,-5.203131800041461,-4.6188144134554,P_E007_OMXSPI_L5,2.3565653347946593,True
N_P_E009_OMXSPI_L5_1,0,OMXSPI,E009,train,train,2010-04-23,2013-02-22,5,-4.931232863887611,-5.433618534422521,-5.376152466022325,0.2675170738317778,0.004500995554494276,0.37720943307925214,-4.744213456097355,-5.060930521149035,-5.270938997148721,-4.812836258749948,-5.628202282110771,-5.028467336267651,-5.189222416576606,-5.433272182678642,-5.341425735584166,-5.907800300501909,-5.683393370953803,P_E009_OMXSPI_L5,0.5755668210212175,False
N_P_E009_OMXSPI_L5_2,0,OMXSPI,E009,train,train,2010-04-23,2014-12-04,5,-4.837101688103277,-5.359946990734326,-5.383146033493945,0.24146554797739955,0.008645456743613321,0.37564294035850787,-4.7538011758347265,-6.212680214055865,-6.1924866582232365,-5.043035137334176,-5.4765839300338355,-5.187844715255037,-4.750057926795453,-4.543474462653328,-4.528877448559829,-5.545330846128551,-4.701191674050947,P_E009_OMXSPI_L5,0.6617410084711749,False
N_P_E009_OMXSPI_L5_3,0,OMXSPI,E009,train,train,2010-04-23,2015-08-11,5,-4.764496965452529,-5.30564890048531,-5.235005848708633,0.2711955917580895,-0.011972774663596341,0.39520054469310345,-4.553642328390987,-4.54299957993417,-5.500927334954885,-5.319555342606786,-4.730815768481076,-5.495884987624593,-4.733875214636876,-4.792325995525901,-4.300253398392045,-3.6768881991526676,-4.02638058452013,P_E009_OMXSPI_L5,0.6697580164531652,False
N_P_E011_OMXSPI_L5_1,0,OMXSPI,E011,train,train,2011-08-01,2010-08-26,5,-5.436122467782245,-4.628460590826039,-4.810037490350251,-0.15410581745058002,0.013569262341004959,0.43625178043077706,-4.164151100184995,-4.5423970048533615,-4.382096760244701,-4.704686489466646,-3.85584046830897,-5.43393975374625,-4.8029303030759145,-5.927054361704271,-5.451101445750372,-4.583378474128201,-4.941343494805124,P_E011_OMXSPI_L5,0.563340922084914,False
N_P_E011_OMXSPI_L5_2,0,OMXSPI,E011,train,train,2011-08-01,2007-05-14,5,-5.420725711830157,-4.61289668654891,-4.957745152850979,-0.21690059401459105,0.0163594258826875,0.4043390256878967,-4.093771356508751,-5.216100442646398,-5.678578074019023,-5.05787426092264,-5.142622323615832,-5.121374118468791,-4.643757963857209,-4.85185931801239,-5.801641414079156,-5.589935994280999,-5.5321275221583965,P_E011_OMXSPI_L5,0.5701704450648126,False
N_P_E011_OMXSPI_L5_3,0,OMXSPI,E011,train,train,2011-08-01,2007-05-15,5,-5.216100442646398,-4.837362503776439,-4.960527668654854,-0.18180374622204076,0.009468031180289932,0.4059954762323708,-4.093771356508751,-5.678578074019023,-5.05787426092264,-5.142622323615832,-5.121374118468791,-4.643757963857209,-4.85185931801239,-5.801641414079156,-5.589935994280999,-5.5321275221583965,-5.023544050245226,P_E011_OMXSPI_L5,0.6540556338638327,False
N_P_E018_OMXSPI_L5_1,0,OMXSPI,E018,test,test,2020-02-24,2016-05-30,5,-5.87465003648992,-5.4863393341059075,-5.171123377427874,-0.22460606208831882,-0.030646497236569,0.3707176636872988,-4.56050283777596,-5.71406849554528,-5.155428762264078,-5.808949531743451,-4.473036394367589,-5.631076948549706,-5.988278123875995,-4.997049004705007,-4.3813711900766465,-4.527879532846576,-4.834052542559458,P_E018_OMXSPI_L5,0.5093175280581248,False
N_P_E018_OMXSPI_L5_2,0,OMXSPI,E018,test,test,2020-02-24,2018-07-18,5,-5.846464869061151,-5.551239288594417,-5.2939600818131565,-0.12474480161481885,-0.033181081793221726,0.3715767591840318,-4.461386401948568,-5.610530892844131,-5.054799603704315,-5.793340097214101,-4.938269542733083,-5.582573333433606,-6.054511106958866,-5.903424289358905,-6.058713934640567,-6.249950688271607,-5.905803435967282,P_E018_OMXSPI_L5,0.6678227000855091,False
N_P_E018_OMXSPI_L5_3,0,OMXSPI,E018,test,test,2020-02-24,2021-07-29,5,-6.101160407453531,-5.65794483488436,-5.232465786882974,-0.17679436978595425,-0.03393955787362739,0.398522016189668,-4.566666285520693,-5.124503811138453,-5.820588178759967,-5.7309800271481945,-5.588951201951166,-5.664981782246362,-5.224468996696138,-5.43811484226231,-5.829223423670955,-5.530873284190214,-5.859364491370693,P_E018_OMXSPI_L5,0.6888149769388402,False
N_P_E025_OMXSPI_L5_1,0,OMXSPI,E025,test,test,2022-02-15,2016-03-02,5,-4.426671708434781,-4.669879871983693,-4.541105787596939,0.1550776232070561,-0.023145479533854593,0.40031304078121044,-3.4912206957696963,-5.688029835999051,-4.900484749695925,-5.172374418560128,-5.271033630528991,-5.131806455552799,-4.2149131742383075,-5.169947386424124,-5.171667525171306,-5.583364569196082,-4.806236799036131,P_E025_OMXSPI_L5,1.4175561938194257,False
N_P_E025_OMXSPI_L5_2,0,OMXSPI,E025,test,test,2022-02-15,2016-02-25,5,-4.784811053691606,-4.758464730756247,-4.522749026957545,0.11429291189285452,-0.015869559142399268,0.38081514158291746,-3.4912206957696963,-5.231141780841366,-4.510130577666261,-4.396644239284452,-4.426671708434781,-5.688029835999051,-4.900484749695925,-5.172374418560128,-5.271033630528991,-5.131806455552799,-4.2149131742383075,P_E025_OMXSPI_L5,1.5175096073265324,False
N_P_E025_OMXSPI_L5_3,0,OMXSPI,E025,test,test,2022-02-15,2020-06-10,5,-4.609585587413453,-4.84115200383587,-4.796116209208379,0.19877882178803563,-0.023551967612000874,0.4033413384943402,-3.93165765426969,-4.09487002956804,-4.051741073944361,-3.9696928937285327,-4.701315994734457,-5.042756255539457,-5.104871374234378,-5.0730236307433065,-5.127448499710338,-4.372629412903761,-4.502016838683415,P_E025_OMXSPI_L5,1.5199146246398283,False
